Asin,Timestamp,Pincode,City,Seller,Price,coupon_text
B002CQU546,2025-03-26 16:52:02,560001,bangalore,Global Mart India,"6,683",1% coupon Terms
B01DAKILC0,2025-03-26 16:52:08,560001,bangalore,Global Mart India,"8,915",1% coupon Terms
B002WTCM76,2025-03-26 16:52:13,560001,bangalore,no_buy_box,,
B002CQU50A,2025-03-26 16:52:18,560001,bangalore,M&S NUTRITION,"3,866",1% coupon Terms
B00537E45W,2025-03-26 16:52:24,560001,bangalore,Global Mart India,"6,631",no discount
B0C2448BV6,2025-03-26 16:52:29,560001,bangalore,no_buy_box,,
B00C5HU7JA,2025-03-26 16:52:46,500001,hyderabad,Global Mart India,"4,742",1% coupon Terms
B000HDV7YS,2025-03-26 16:52:52,500001,hyderabad,M&S NUTRITION,"4,156",₹75 coupon Terms
B002CQU54Q,2025-03-26 16:52:57,500001,hyderabad,Global Mart India,"7,345",1% coupon Terms
B004UJCIZM,2025-03-26 16:53:03,500001,hyderabad,Global Mart India,"4,722",no discount
B000PSX1SA,2025-03-26 16:53:12,500001,hyderabad,IGNITE ENTERPRISE,"3,250",no discount
B002CQU4ZG,2025-03-26 16:53:17,500001,hyderabad,IGNITE ENTERPRISE,"2,999",no discount
B003DYQ59U,2025-03-26 16:53:23,500001,hyderabad,IGNITE ENTERPRISE,"3,335",1% coupon Terms
B000H3VC0W,2025-03-26 16:53:28,500001,hyderabad,DR TNG ENTERPRISES,"2,620",no discount
B0014FUQ1S,2025-03-26 16:53:34,500001,hyderabad,Global Mart India,"4,857",₹75 coupon Terms
B07FD9R43P,2025-03-26 16:53:39,500001,hyderabad,Global Mart India,"10,820",1% coupon Terms
B002CQU532,2025-03-26 16:53:44,500001,hyderabad,no_buy_box,,
B074H7PLSV,2025-03-26 16:53:49,500001,hyderabad,no_buy_box,,
B004T7DYOO,2025-03-26 16:53:54,500001,hyderabad,Global Mart India,"9,419",no discount
B002WTCLHW,2025-03-26 16:53:59,500001,hyderabad,no_buy_box,,
B0096M5PBW,2025-03-26 16:54:05,500001,hyderabad,DR TNG ENTERPRISES,"5,350",no discount
B004O8I7JA,2025-03-26 16:54:10,500001,hyderabad,Global Mart India,"4,792",1% coupon Terms
B002C3THZW,2025-03-26 16:54:15,500001,hyderabad,no_buy_box,,
B002WTCLGI,2025-03-26 16:54:20,500001,hyderabad,no_buy_box,,
B002WTCLHC,2025-03-26 16:54:25,500001,hyderabad,Global Mart India,"8,944",no discount
B002CQU58W,2025-03-26 16:54:31,500001,hyderabad,Global Mart India,"6,422",no discount
B002WTCM3K,2025-03-26 16:54:36,500001,hyderabad,Global Mart India,"9,618",no discount
B002CQU50U,2025-03-26 16:54:41,500001,hyderabad,no_buy_box,,
B0006GZE1S,2025-03-26 16:54:47,500001,hyderabad,Global Mart India,"4,389",1% coupon Terms
B002CQU58M,2025-03-26 16:54:52,500001,hyderabad,Global Mart India,"3,098",1% coupon Terms
B002CQU53C,2025-03-26 16:54:58,500001,hyderabad,no_buy_box,,
B002CQU55K,2025-03-26 16:55:03,500001,hyderabad,Global Mart India,"7,034",1% coupon Terms
B002CQU596,2025-03-26 16:55:08,500001,hyderabad,Global Mart India,"6,422",no discount
B004LSFKVG,2025-03-26 16:55:13,500001,hyderabad,Global Mart India,"1,662",no discount
B004GEWJVE,2025-03-26 16:55:19,500001,hyderabad,DR TNG ENTERPRISES,"4,615",no discount
B00U1V8HO4,2025-03-26 16:55:24,500001,hyderabad,no_buy_box,,
B015TQ7USO,2025-03-26 16:55:29,500001,hyderabad,Global Mart India,"7,087",no discount
B01LTHMG4K,2025-03-26 16:55:35,500001,hyderabad,Global Mart India,"9,676",1% coupon Terms
B0758338B2,2025-03-26 16:55:40,500001,hyderabad,no_buy_box,,
B075879G43,2025-03-26 16:55:45,500001,hyderabad,Global Mart India,"3,315",no discount
B002WTCLIQ,2025-03-26 16:55:50,500001,hyderabad,Global Mart India,"11,333",1% coupon Terms
B002WTCLG8,2025-03-26 16:55:56,500001,hyderabad,Global Mart India,"6,569",1% coupon Terms
B002WTCM3A,2025-03-26 16:56:01,500001,hyderabad,no_buy_box,,
B002WTCLJA,2025-03-26 16:56:06,500001,hyderabad,Global Mart India,"5,576",1% coupon Terms
B07B3YK2SH,2025-03-26 16:56:12,500001,hyderabad,Global Mart India,"4,341",1% coupon Terms
B002CQU52I,2025-03-26 16:56:17,500001,hyderabad,no_buy_box,,
B0143LN6JI,2025-03-26 16:56:22,500001,hyderabad,no_buy_box,,
B07WMZTX28,2025-03-26 16:56:27,500001,hyderabad,IGNITE ENTERPRISE,"3,860",₹40 coupon Terms
B08M9QH3YY,2025-03-26 16:56:33,500001,hyderabad,Global Mart India,"4,783",no discount
B01DAKIH10,2025-03-26 16:56:39,500001,hyderabad,Global Mart India,"2,612",no discount
B088VG5GWS,2025-03-26 16:56:44,500001,hyderabad,Global Mart India,"4,435",₹50 coupon Terms
B097FCQFK4,2025-03-26 16:56:49,500001,hyderabad,no_buy_box,,
B07KRLHG8C,2025-03-26 16:56:54,500001,hyderabad,M&S NUTRITION,"8,355",1% coupon Terms
B085DTM83S,2025-03-26 16:56:59,500001,hyderabad,Global Mart India,"7,087",no discount
B00CHN1JU8,2025-03-26 16:57:05,500001,hyderabad,Global Mart India,"3,654",1% coupon Terms
B075882FKG,2025-03-26 16:57:10,500001,hyderabad,Global Mart India,"4,621",no discount
B0093ABMOQ,2025-03-26 16:57:15,500001,hyderabad,Global Mart India,"3,410",1% coupon Terms
B06XPQ1ZHT,2025-03-26 16:57:21,500001,hyderabad,Global Mart India,"5,267",no discount
B002CQU582,2025-03-26 16:57:25,500001,hyderabad,no_buy_box,,
B0058ABILW,2025-03-26 16:57:30,500001,hyderabad,Global Mart India,"5,645",no discount
B004NXYP5G,2025-03-26 16:57:35,500001,hyderabad,Global Mart India,"9,419",1% coupon Terms
B0011FY7MA,2025-03-26 16:57:41,500001,hyderabad,Global Mart India,"3,790",1% coupon Terms
B002CQU546,2025-03-26 16:57:47,500001,hyderabad,Global Mart India,"6,683",1% coupon Terms
B01DAKILC0,2025-03-26 16:57:52,500001,hyderabad,Global Mart India,"8,915",1% coupon Terms
B002WTCM76,2025-03-26 16:57:57,500001,hyderabad,no_buy_box,,
B002CQU50A,2025-03-26 16:58:04,500001,hyderabad,M&S NUTRITION,"3,866",1% coupon Terms
B00537E45W,2025-03-26 16:58:09,500001,hyderabad,Global Mart India,"6,631",no discount
B0C2448BV6,2025-03-26 16:58:14,500001,hyderabad,no_buy_box,,
B00C5HU7JA,2025-03-26 16:58:32,600001,Tamil Nadu,Global Mart India,"4,742",1% coupon Terms
B000HDV7YS,2025-03-26 16:58:38,600001,Tamil Nadu,Global Mart India,"4,146",₹75 coupon Terms
B002CQU54Q,2025-03-26 16:58:44,600001,Tamil Nadu,Global Mart India,"7,345",1% coupon Terms
B004UJCIZM,2025-03-26 16:58:49,600001,Tamil Nadu,Global Mart India,"4,722",no discount
B000PSX1SA,2025-03-26 16:58:55,600001,Tamil Nadu,DR TNG ENTERPRISES,"3,250",no discount
B002CQU4ZG,2025-03-26 16:59:00,600001,Tamil Nadu,IGNITE ENTERPRISE,"2,999",no discount
B003DYQ59U,2025-03-26 16:59:06,600001,Tamil Nadu,IGNITE ENTERPRISE,"3,335",1% coupon Terms
B000H3VC0W,2025-03-26 16:59:11,600001,Tamil Nadu,Global Mart India,"2,665",no discount
B0014FUQ1S,2025-03-26 16:59:16,600001,Tamil Nadu,Global Mart India,"4,857",₹75 coupon Terms
B07FD9R43P,2025-03-26 16:59:22,600001,Tamil Nadu,Global Mart India,"10,820",1% coupon Terms
B002CQU532,2025-03-26 16:59:27,600001,Tamil Nadu,no_buy_box,,
B074H7PLSV,2025-03-26 16:59:32,600001,Tamil Nadu,no_buy_box,,
B004T7DYOO,2025-03-26 16:59:37,600001,Tamil Nadu,no_buy_box,,
B002WTCLHW,2025-03-26 16:59:42,600001,Tamil Nadu,no_buy_box,,
B0096M5PBW,2025-03-26 16:59:47,600001,Tamil Nadu,DR TNG ENTERPRISES,"5,350",no discount
B004O8I7JA,2025-03-26 16:59:53,600001,Tamil Nadu,Global Mart India,"4,792",1% coupon Terms
B002C3THZW,2025-03-26 16:59:58,600001,Tamil Nadu,no_buy_box,,
B002WTCLGI,2025-03-26 17:00:03,600001,Tamil Nadu,no_buy_box,,
B002WTCLHC,2025-03-26 17:00:09,600001,Tamil Nadu,Global Mart India,"8,944",no discount
B002CQU58W,2025-03-26 17:00:14,600001,Tamil Nadu,Global Mart India,"6,422",no discount
B002WTCM3K,2025-03-26 17:00:20,600001,Tamil Nadu,Global Mart India,"9,618",no discount
B002CQU50U,2025-03-26 17:00:25,600001,Tamil Nadu,no_buy_box,,
B0006GZE1S,2025-03-26 17:00:31,600001,Tamil Nadu,Global Mart India,"4,389",1% coupon Terms
B002CQU58M,2025-03-26 17:00:36,600001,Tamil Nadu,Global Mart India,"3,098",1% coupon Terms
B002CQU53C,2025-03-26 17:00:42,600001,Tamil Nadu,no_buy_box,,
B002CQU55K,2025-03-26 17:00:47,600001,Tamil Nadu,no_buy_box,,
B002CQU596,2025-03-26 17:00:52,600001,Tamil Nadu,Global Mart India,"6,422",no discount
B004LSFKVG,2025-03-26 17:00:57,600001,Tamil Nadu,Global Mart India,"1,662",no discount
B004GEWJVE,2025-03-26 17:01:03,600001,Tamil Nadu,DR TNG ENTERPRISES,"4,615",no discount
B00U1V8HO4,2025-03-26 17:01:08,600001,Tamil Nadu,no_buy_box,,
B015TQ7USO,2025-03-26 17:01:13,600001,Tamil Nadu,no_buy_box,,
B01LTHMG4K,2025-03-26 17:01:18,600001,Tamil Nadu,Global Mart India,"9,676",1% coupon Terms
B0758338B2,2025-03-26 17:01:23,600001,Tamil Nadu,no_buy_box,,
B075879G43,2025-03-26 17:01:28,600001,Tamil Nadu,Global Mart India,"3,315",no discount
B002WTCLIQ,2025-03-26 17:01:33,600001,Tamil Nadu,Global Mart India,"11,333",1% coupon Terms
B002WTCLG8,2025-03-26 17:01:39,600001,Tamil Nadu,Global Mart India,"6,569",1% coupon Terms
B002WTCM3A,2025-03-26 17:01:44,600001,Tamil Nadu,no_buy_box,,
B002WTCLJA,2025-03-26 17:01:49,600001,Tamil Nadu,Global Mart India,"5,576",1% coupon Terms
B07B3YK2SH,2025-03-26 17:01:55,600001,Tamil Nadu,no_buy_box,,
B002CQU52I,2025-03-26 17:02:00,600001,Tamil Nadu,no_buy_box,,
B0143LN6JI,2025-03-26 17:02:05,600001,Tamil Nadu,no_buy_box,,
B07WMZTX28,2025-03-26 17:02:10,600001,Tamil Nadu,IGNITE ENTERPRISE,"3,860",₹40 coupon Terms
B08M9QH3YY,2025-03-26 17:02:16,600001,Tamil Nadu,no_buy_box,,
B01DAKIH10,2025-03-26 17:02:21,600001,Tamil Nadu,Global Mart India,"2,612",no discount
B088VG5GWS,2025-03-26 17:02:27,600001,Tamil Nadu,Global Mart India,"4,435",₹50 coupon Terms
B097FCQFK4,2025-03-26 17:02:31,600001,Tamil Nadu,no_buy_box,,
B07KRLHG8C,2025-03-26 17:02:37,600001,Tamil Nadu,no_buy_box,,
B085DTM83S,2025-03-26 17:02:43,600001,Tamil Nadu,no_buy_box,,
B00CHN1JU8,2025-03-26 17:02:48,600001,Tamil Nadu,no_buy_box,,
B075882FKG,2025-03-26 17:02:53,600001,Tamil Nadu,Global Mart India,"4,621",no discount
B0093ABMOQ,2025-03-26 17:02:58,600001,Tamil Nadu,Global Mart India,"3,410",1% coupon Terms
B06XPQ1ZHT,2025-03-26 17:03:03,600001,Tamil Nadu,no_buy_box,,
B002CQU582,2025-03-26 17:03:08,600001,Tamil Nadu,no_buy_box,,
B0058ABILW,2025-03-26 17:03:13,600001,Tamil Nadu,Global Mart India,"5,645",no discount
B004NXYP5G,2025-03-26 17:03:18,600001,Tamil Nadu,no_buy_box,,
B0011FY7MA,2025-03-26 17:03:23,600001,Tamil Nadu,Global Mart India,"3,790",1% coupon Terms
B002CQU546,2025-03-26 17:03:29,600001,Tamil Nadu,Global Mart India,"6,683",1% coupon Terms
B01DAKILC0,2025-03-26 17:03:34,600001,Tamil Nadu,Global Mart India,"8,915",1% coupon Terms
B002WTCM76,2025-03-26 17:03:39,600001,Tamil Nadu,no_buy_box,,
B002CQU50A,2025-03-26 17:03:44,600001,Tamil Nadu,Global Mart India,"3,861",no discount
B00537E45W,2025-03-26 17:03:49,600001,Tamil Nadu,no_buy_box,,
B0C2448BV6,2025-03-26 17:03:55,600001,Tamil Nadu,no_buy_box,,
B00C5HU7JA,2025-03-26 17:04:12,700002,kolkata,no_buy_box,,
B000HDV7YS,2025-03-26 17:04:18,700002,kolkata,Global Mart India,"4,146",₹75 coupon Terms
B002CQU54Q,2025-03-26 17:04:23,700002,kolkata,DR TNG ENTERPRISES,"7,999",no discount
B004UJCIZM,2025-03-26 17:04:29,700002,kolkata,Global Mart India,"4,722",no discount
B000PSX1SA,2025-03-26 17:04:34,700002,kolkata,Global Mart India,"3,291",no discount
B002CQU4ZG,2025-03-26 17:04:40,700002,kolkata,Global Mart India,"2,983",no discount
B003DYQ59U,2025-03-26 17:04:45,700002,kolkata,no_buy_box,,
B000H3VC0W,2025-03-26 17:04:50,700002,kolkata,Global Mart India,"2,665",no discount
B0014FUQ1S,2025-03-26 17:04:55,700002,kolkata,Global Mart India,"4,857",₹75 coupon Terms
B07FD9R43P,2025-03-26 17:05:01,700002,kolkata,no_buy_box,,
B002CQU532,2025-03-26 17:05:06,700002,kolkata,no_buy_box,,
B074H7PLSV,2025-03-26 17:05:11,700002,kolkata,no_buy_box,,
B004T7DYOO,2025-03-26 17:05:16,700002,kolkata,Global Mart India,"9,419",no discount
B002WTCLHW,2025-03-26 17:05:22,700002,kolkata,no_buy_box,,
B0096M5PBW,2025-03-26 17:05:27,700002,kolkata,no_buy_box,,
B004O8I7JA,2025-03-26 17:05:32,700002,kolkata,Global Mart India,"4,792",1% coupon Terms
B002C3THZW,2025-03-26 17:05:37,700002,kolkata,no_buy_box,,
B002WTCLGI,2025-03-26 17:05:43,700002,kolkata,no_buy_box,,
B002WTCLHC,2025-03-26 17:05:48,700002,kolkata,no_buy_box,,
B002CQU58W,2025-03-26 17:05:54,700002,kolkata,Global Mart India,"6,422",no discount
B002WTCM3K,2025-03-26 17:05:59,700002,kolkata,Global Mart India,"9,618",no discount
B002CQU50U,2025-03-26 17:06:04,700002,kolkata,no_buy_box,,
B0006GZE1S,2025-03-26 17:06:09,700002,kolkata,no_buy_box,,
B002CQU58M,2025-03-26 17:06:15,700002,kolkata,Global Mart India,"3,098",1% coupon Terms
B002CQU53C,2025-03-26 17:06:20,700002,kolkata,no_buy_box,,
B002CQU55K,2025-03-26 17:06:25,700002,kolkata,no_buy_box,,
B002CQU596,2025-03-26 17:06:30,700002,kolkata,Global Mart India,"6,422",no discount
B004LSFKVG,2025-03-26 17:06:35,700002,kolkata,Global Mart India,"1,662",no discount
B004GEWJVE,2025-03-26 17:06:41,700002,kolkata,Global Mart India,"4,605",no discount
B00U1V8HO4,2025-03-26 17:06:46,700002,kolkata,no_buy_box,,
B015TQ7USO,2025-03-26 17:06:51,700002,kolkata,no_buy_box,,
B01LTHMG4K,2025-03-26 17:06:56,700002,kolkata,Global Mart India,"9,676",1% coupon Terms
B0758338B2,2025-03-26 17:07:01,700002,kolkata,no_buy_box,,
B075879G43,2025-03-26 17:07:06,700002,kolkata,Global Mart India,"3,315",no discount
B002WTCLIQ,2025-03-26 17:07:11,700002,kolkata,no_buy_box,,
B002WTCLG8,2025-03-26 17:07:16,700002,kolkata,Global Mart India,"6,569",1% coupon Terms
B002WTCM3A,2025-03-26 17:07:22,700002,kolkata,no_buy_box,,
B002WTCLJA,2025-03-26 17:07:27,700002,kolkata,no_buy_box,,
B07B3YK2SH,2025-03-26 17:07:33,700002,kolkata,no_buy_box,,
B002CQU52I,2025-03-26 17:07:37,700002,kolkata,no_buy_box,,
B0143LN6JI,2025-03-26 17:07:43,700002,kolkata,no_buy_box,,
B07WMZTX28,2025-03-26 17:07:48,700002,kolkata,Global Mart India,"3,857",no discount
B08M9QH3YY,2025-03-26 17:07:53,700002,kolkata,Global Mart India,"4,783",no discount
B01DAKIH10,2025-03-26 17:07:59,700002,kolkata,Global Mart India,"2,607",no discount
B088VG5GWS,2025-03-26 17:08:04,700002,kolkata,Global Mart India,"4,435",₹50 coupon Terms
B097FCQFK4,2025-03-26 17:08:09,700002,kolkata,no_buy_box,,
B07KRLHG8C,2025-03-26 17:08:14,700002,kolkata,no_buy_box,,
B085DTM83S,2025-03-26 17:08:19,700002,kolkata,no_buy_box,,
B00CHN1JU8,2025-03-26 17:08:24,700002,kolkata,no_buy_box,,
B075882FKG,2025-03-26 17:08:30,700002,kolkata,Global Mart India,"4,621",no discount
B0093ABMOQ,2025-03-26 17:08:35,700002,kolkata,Global Mart India,"3,410",1% coupon Terms
B06XPQ1ZHT,2025-03-26 17:08:40,700002,kolkata,no_buy_box,,
B002CQU582,2025-03-26 17:08:44,700002,kolkata,no_buy_box,,
B0058ABILW,2025-03-26 17:08:49,700002,kolkata,Global Mart India,"5,645",no discount
B004NXYP5G,2025-03-26 17:08:55,700002,kolkata,Global Mart India,"9,419",1% coupon Terms
B0011FY7MA,2025-03-26 17:09:00,700002,kolkata,no_buy_box,,
B002CQU546,2025-03-26 17:09:05,700002,kolkata,no_buy_box,,
B01DAKILC0,2025-03-26 17:09:10,700002,kolkata,Global Mart India,"8,915",1% coupon Terms
B002WTCM76,2025-03-26 17:09:16,700002,kolkata,no_buy_box,,
B002CQU50A,2025-03-26 17:09:21,700002,kolkata,no_buy_box,,
B00537E45W,2025-03-26 17:09:27,700002,kolkata,Global Mart India,"6,631",no discount
B0C2448BV6,2025-03-26 17:09:32,700002,kolkata,no_buy_box,,
